"Annual Electricity, Net [MWh]",Electricity Produced [MW],Total Area [acre]
323178.2938740584,-17.727533637152778,499.8117131123719
323178.2938740584,-17.727932942708332,499.8117131123719
323178.2938740584,-17.71755533854167,499.8117131123719
323178.2938740584,-17.53319118923611,499.8117131123719
323178.2938740584,-0.7890403238932292,499.8117131123719
323178.2938740584,-1.6405408393012153,499.8117131123719
323178.2938740584,90.26426030476888,499.8117131123719
323178.2938740584,114.85855034722222,499.8117131123719
323178.2938740584,114.571015625,499.8117131123719
323178.2938740584,115.08196180555555,499.8117131123719
323178.2938740584,115.81475694444444,499.8117131123719
323178.2938740584,101.30671006944445,499.8117131123719
323178.2938740584,58.48530815972222,499.8117131123719
323178.2938740584,24.366046006944444,499.8117131123719
323178.2938740584,-0.6636313205295139,499.8117131123719
323178.2938740584,-0.6636935763888889,499.8117131123719
323178.2938740584,-0.6639213731553819,499.8117131123719
323178.2938740584,-5.918009982638889,499.8117131123719
323178.2938740584,-17.161563585069445,499.8117131123719
323178.2938740584,-17.65489474826389,499.8117131123719
323178.2938740584,-17.78148003472222,499.8117131123719
323178.2938740584,-17.91498480902778,499.8117131123719
323178.2938740584,-17.919449869791666,499.8117131123719
323178.2938740584,-18.04884223090278,499.8117131123719
323178.2938740584,-18.189191623263888,499.8117131123719
323178.2938740584,-18.33843532986111,499.8117131123719
323178.2938740584,-18.45908203125,499.8117131123719
323178.2938740584,-18.574754774305557,499.8117131123719
323178.2938740584,-0.7888568115234375,499.8117131123719
323178.2938740584,-1.5661133151584201,499.8117131123719
323178.2938740584,88.17986351860894,499.8117131123719
323178.2938740584,114.46596354166667,499.8117131123719
323178.2938740584,113.70413194444444,499.8117131123719
323178.2938740584,109.096953125,499.8117131123719
323178.2938740584,116.25520833333333,499.8117131123719
323178.2938740584,92.43411458333334,499.8117131123719
323178.2938740584,58.45823784722222,499.8117131123719
323178.2938740584,24.257354600694445,499.8117131123719
323178.2938740584,-0.6636520724826389,499.8117131123719
323178.2938740584,-0.6637333848741319,499.8117131123719
323178.2938740584,-0.6639828830295139,499.8117131123719
323178.2938740584,-11.945237630208334,499.8117131123719
323178.2938740584,-17.88366644965278,499.8117131123719
323178.2938740584,-18.097684461805557,499.8117131123719
323178.2938740584,-18.090024956597222,499.8117131123719
323178.2938740584,-18.101901041666668,499.8117131123719
323178.2938740584,-18.109892578125,499.8117131123719
323178.2938740584,-18.111707899305557,499.8117131123719
323178.2938740584,-18.112392578125,499.8117131123719
323178.2938740584,-18.1224609375,499.8117131123719
323178.2938740584,-18.127202690972222,499.8117131123719
323178.2938740584,-18.181829427083333,499.8117131123719
323178.2938740584,-0.7887570529513889,499.8117131123719
323178.2938740584,-1.507189737955729,499.8117131123719
323178.2938740584,86.13088762071398,499.8117131123719
323178.2938740584,116.05110243055556,499.8117131123719
323178.2938740584,53.586827256944446,499.8117131123719
323178.2938740584,35.11942057291667,499.8117131123719
323178.2938740584,62.498294270833334,499.8117131123719
323178.2938740584,82.67899305555555,499.8117131123719
323178.2938740584,46.00866753472222,499.8117131123719
323178.2938740584,-0.6634305826822917,499.8117131123719
323178.2938740584,-0.663374498155382,499.8117131123719
323178.2938740584,-0.6636501057942709,499.8117131123719
323178.2938740584,-0.6638538275824653,499.8117131123719
323178.2938740584,-0.6640652126736111,499.8117131123719
323178.2938740584,-17.72291232638889,499.8117131123719
323178.2938740584,-17.986154513888888,499.8117131123719
323178.2938740584,-17.688969184027776,499.8117131123719
323178.2938740584,-17.668902994791665,499.8117131123719
323178.2938740584,-17.828509114583333,499.8117131123719
323178.2938740584,-18.124657118055556,499.8117131123719
323178.2938740584,-18.39496310763889,499.8117131123719
323178.2938740584,-18.628129340277777,499.8117131123719
323178.2938740584,-18.829140625,499.8117131123719
323178.2938740584,-19.532513020833335,499.8117131123719
323178.2938740584,-0.7887174479166666,499.8117131123719
323178.2938740584,-1.4710650634765625,499.8117131123719
323178.2938740584,82.26680720011393,499.8117131123719
323178.2938740584,115.21588541666667,499.8117131123719
323178.2938740584,107.20769097222222,499.8117131123719
323178.2938740584,108.83175347222222,499.8117131123719
323178.2938740584,118.13375868055556,499.8117131123719
323178.2938740584,93.18033854166667,499.8117131123719
323178.2938740584,59.283671875,499.8117131123719
323178.2938740584,22.97357855902778,499.8117131123719
323178.2938740584,-0.6636337619357638,499.8117131123719
323178.2938740584,-0.6637055121527777,499.8117131123719
323178.2938740584,-0.6639536539713542,499.8117131123719
323178.2938740584,-8.985889756944445,499.8117131123719
323178.2938740584,-17.555047743055557,499.8117131123719
323178.2938740584,-17.516666666666666,499.8117131123719
323178.2938740584,-17.48642795138889,499.8117131123719
323178.2938740584,-17.648817274305557,499.8117131123719
323178.2938740584,-17.805087890625,499.8117131123719
323178.2938740584,-17.82012478298611,499.8117131123719
323178.2938740584,-17.969701605902777,499.8117131123719
323178.2938740584,-18.11570095486111,499.8117131123719
323178.2938740584,-18.123651258680557,499.8117131123719
323178.2938740584,-18.400091145833333,499.8117131123719
323178.2938740584,-0.7886024305555556,499.8117131123719
323178.2938740584,-1.5882950846354167,499.8117131123719
323178.2938740584,90.81114517211914,499.8117131123719
323178.2938740584,116.24460069444444,499.8117131123719
323178.2938740584,116.34391493055556,499.8117131123719
323178.2938740584,115.94620659722223,499.8117131123719
323178.2938740584,116.77201388888889,499.8117131123719
323178.2938740584,97.52888020833333,499.8117131123719
323178.2938740584,60.27459201388889,499.8117131123719
323178.2938740584,26.142369791666667,499.8117131123719
323178.2938740584,-0.6636212836371528,499.8117131123719
323178.2938740584,-0.6636864556206598,499.8117131123719
323178.2938740584,-0.6639345974392361,499.8117131123719
323178.2938740584,-6.1087158203125,499.8117131123719
323178.2938740584,-17.197776692708334,499.8117131123719
323178.2938740584,-17.2097265625,499.8117131123719
323178.2938740584,-17.339796006944443,499.8117131123719
323178.2938740584,-17.173692491319443,499.8117131123719
323178.2938740584,-16.98780815972222,499.8117131123719
323178.2938740584,-16.978234592013887,499.8117131123719
323178.2938740584,-17.148926866319446,499.8117131123719
323178.2938740584,-17.298624131944443,499.8117131123719
323178.2938740584,-17.109412977430555,499.8117131123719
323178.2938740584,-16.70075954861111,499.8117131123719
323178.2938740584,-1.3901395670572916,499.8117131123719
323178.2938740584,-0.8311269802517361,499.8117131123719
323178.2938740584,-0.8313731553819445,499.8117131123719
323178.2938740584,-0.8308742947048611,499.8117131123719
323178.2938740584,24.334759114583335,499.8117131123719
323178.2938740584,42.77521701388889,499.8117131123719
323178.2938740584,26.40494140625,499.8117131123719
323178.2938740584,-0.9755619303385417,499.8117131123719
323178.2938740584,-0.99923583984375,499.8117131123719
323178.2938740584,-0.6630931939019097,499.8117131123719
323178.2938740584,-0.6631850179036458,499.8117131123719
323178.2938740584,-0.6634058295355902,499.8117131123719
323178.2938740584,-0.6635976833767361,499.8117131123719
323178.2938740584,-0.6637972683376736,499.8117131123719
323178.2938740584,-0.8540530734592013,499.8117131123719
323178.2938740584,-11.629720052083334,499.8117131123719
323178.2938740584,-17.41919921875,499.8117131123719
323178.2938740584,-17.49351128472222,499.8117131123719
323178.2938740584,-17.47049370659722,499.8117131123719
323178.2938740584,-17.794904513888888,499.8117131123719
323178.2938740584,-18.084537760416666,499.8117131123719
323178.2938740584,-18.220828993055555,499.8117131123719
323178.2938740584,-18.575655381944443,499.8117131123719
323178.2938740584,-19.207955729166667,499.8117131123719
323178.2938740584,-19.93819878472222,499.8117131123719
323178.2938740584,-16.109338107638887,499.8117131123719
323178.2938740584,-1.0971852620442708,499.8117131123719
323178.2938740584,-1.0965972222222222,499.8117131123719
323178.2938740584,-1.0959530300564235,499.8117131123719
323178.2938740584,-1.0957101101345486,499.8117131123719
323178.2938740584,-1.0951803249782985,499.8117131123719
323178.2938740584,-1.0954410129123264,499.8117131123719
323178.2938740584,-1.0612383355034722,499.8117131123719
323178.2938740584,-0.9319854736328125,499.8117131123719
323178.2938740584,-0.9332929823133681,499.8117131123719
323178.2938740584,-0.9344031439887153,499.8117131123719
323178.2938740584,-0.9353234185112848,499.8117131123719
323178.2938740584,-0.9361235894097222,499.8117131123719
323178.2938740584,-0.9367940945095486,499.8117131123719
323178.2938740584,-18.559581163194444,499.8117131123719
323178.2938740584,-18.861707899305557,499.8117131123719
323178.2938740584,-18.975724826388888,499.8117131123719
323178.2938740584,-19.078057725694446,499.8117131123719
323178.2938740584,-19.291017795138888,499.8117131123719
323178.2938740584,-19.57501953125,499.8117131123719
323178.2938740584,-19.833982204861112,499.8117131123719
323178.2938740584,-19.988053385416666,499.8117131123719
323178.2938740584,-20.545271267361112,499.8117131123719
323178.2938740584,-1.0607435438368056,499.8117131123719
323178.2938740584,-1.0998379855685765,499.8117131123719
323178.2938740584,56.41349385579427,499.8117131123719
323178.2938740584,118.09378472222222,499.8117131123719
323178.2938740584,117.65433159722222,499.8117131123719
323178.2938740584,117.34442708333333,499.8117131123719
323178.2938740584,117.31059895833333,499.8117131123719
323178.2938740584,117.21524305555556,499.8117131123719
323178.2938740584,96.88086805555555,499.8117131123719
323178.2938740584,44.540256076388886,499.8117131123719
323178.2938740584,-0.6635895453559028,499.8117131123719
323178.2938740584,-0.6636370849609375,499.8117131123719
323178.2938740584,-0.6639046902126736,499.8117131123719
323178.2938740584,-6.583822699652778,499.8117131123719
323178.2938740584,-18.767391493055555,499.8117131123719
323178.2938740584,-19.1686328125,499.8117131123719
323178.2938740584,-19.412756076388888,499.8117131123719
323178.2938740584,-19.666371527777777,499.8117131123719
323178.2938740584,-19.9703125,499.8117131123719
323178.2938740584,-20.246432291666668,499.8117131123719
323178.2938740584,-20.43931206597222,499.8117131123719
323178.2938740584,-20.68673828125,499.8117131123719
323178.2938740584,-20.908628472222222,499.8117131123719
323178.2938740584,-21.155386284722223,499.8117131123719
323178.2938740584,-0.789973890516493,499.8117131123719
323178.2938740584,-0.8311240641276042,499.8117131123719
323178.2938740584,-1.4343169826931423,499.8117131123719
323178.2938740584,53.56517893831556,499.8117131123719
323178.2938740584,39.7323828125,499.8117131123719
323178.2938740584,-25.831681857638888,499.8117131123719
323178.2938740584,5.558956163194445,499.8117131123719
323178.2938740584,-1.624166259765625,499.8117131123719
323178.2938740584,52.54639891808025,499.8117131123719
323178.2938740584,-25.66369140625,499.8117131123719
323178.2938740584,0.9505729166666667,499.8117131123719
323178.2938740584,-0.9316655815972222,499.8117131123719
323178.2938740584,-6.458921440972222,499.8117131123719
323178.2938740584,-17.867996961805556,499.8117131123719
323178.2938740584,-18.08373046875,499.8117131123719
323178.2938740584,-18.054419487847223,499.8117131123719
323178.2938740584,-18.049696180555557,499.8117131123719
323178.2938740584,-18.03561306423611,499.8117131123719
323178.2938740584,-18.00964409722222,499.8117131123719
323178.2938740584,-17.990342881944443,499.8117131123719
323178.2938740584,-17.97511284722222,499.8117131123719
323178.2938740584,-17.96060329861111,499.8117131123719
323178.2938740584,-17.94572482638889,499.8117131123719
323178.2938740584,-17.63293511284722,499.8117131123719
323178.2938740584,-14.660711805555556,499.8117131123719
323178.2938740584,-18.556807725694444,499.8117131123719
323178.2938740584,-1.0953960503472222,499.8117131123719
323178.2938740584,-9.788536241319445,499.8117131123719
323178.2938740584,-1.0949781629774304,499.8117131123719
323178.2938740584,-6.746143663194444,499.8117131123719
323178.2938740584,-18.88791015625,499.8117131123719
323178.2938740584,-18.491736111111113,499.8117131123719
323178.2938740584,-17.889235026041668,499.8117131123719
323178.2938740584,-16.952862413194445,499.8117131123719
323178.2938740584,-16.4861328125,499.8117131123719
323178.2938740584,-16.298337673611112,499.8117131123719
323178.2938740584,-16.81093315972222,499.8117131123719
323178.2938740584,-17.367515190972224,499.8117131123719
323178.2938740584,-17.824769965277778,499.8117131123719
323178.2938740584,-18.203143446180555,499.8117131123719
323178.2938740584,-18.688585069444443,499.8117131123719
323178.2938740584,-19.123387586805556,499.8117131123719
323178.2938740584,-19.021516927083333,499.8117131123719
323178.2938740584,-18.666358506944444,499.8117131123719
323178.2938740584,-18.488912760416667,499.8117131123719
323178.2938740584,-18.54998263888889,499.8117131123719
323178.2938740584,-18.90908203125,499.8117131123719
323178.2938740584,-19.207543402777777,499.8117131123719
323178.2938740584,-19.256106770833334,499.8117131123719
323178.2938740584,-1.0984751383463542,499.8117131123719
323178.2938740584,-4.150625542534722,499.8117131123719
323178.2938740584,-13.658702256944444,499.8117131123719
323178.2938740584,-10.67188259548611,499.8117131123719
323178.2938740584,-20.53885199652778,499.8117131123719
323178.2938740584,-1.096133287217882,499.8117131123719
323178.2938740584,-1.0956481255425348,499.8117131123719
323178.2938740584,7.388557739257813,499.8117131123719
323178.2938740584,18.461577690972224,499.8117131123719
323178.2938740584,-0.9324037679036459,499.8117131123719
323178.2938740584,-0.93286865234375,499.8117131123719
323178.2938740584,-0.9332395426432292,499.8117131123719
323178.2938740584,-0.9335037570529514,499.8117131123719
323178.2938740584,-17.19403537326389,499.8117131123719
323178.2938740584,-17.454110243055556,499.8117131123719
323178.2938740584,-17.452784288194444,499.8117131123719
323178.2938740584,-17.25974609375,499.8117131123719
323178.2938740584,-17.054737413194445,499.8117131123719
323178.2938740584,-16.8241015625,499.8117131123719
323178.2938740584,-16.579126519097223,499.8117131123719
323178.2938740584,-16.80902886284722,499.8117131123719
323178.2938740584,-17.219578993055556,499.8117131123719
323178.2938740584,-17.668493923611113,499.8117131123719
323178.2938740584,-1.0586569552951388,499.8117131123719
323178.2938740584,-1.7467149522569445,499.8117131123719
323178.2938740584,106.5943612713284,499.8117131123719
323178.2938740584,117.83808159722223,499.8117131123719
323178.2938740584,117.55454861111112,499.8117131123719
323178.2938740584,117.43159722222222,499.8117131123719
323178.2938740584,117.494140625,499.8117131123719
323178.2938740584,116.94669270833333,499.8117131123719
323178.2938740584,88.79636284722223,499.8117131123719
323178.2938740584,29.05644314236111,499.8117131123719
323178.2938740584,-0.6635609944661458,499.8117131123719
323178.2938740584,-0.663594495985243,499.8117131123719
323178.2938740584,-0.6638511827256944,499.8117131123719
323178.2938740584,-0.6640528700086805,499.8117131123719
323178.2938740584,-17.639443359375,499.8117131123719
323178.2938740584,-17.926756727430554,499.8117131123719
323178.2938740584,-18.070067274305554,499.8117131123719
323178.2938740584,-18.066179470486112,499.8117131123719
323178.2938740584,-18.07410915798611,499.8117131123719
323178.2938740584,-18.08983615451389,499.8117131123719
323178.2938740584,-18.235065104166665,499.8117131123719
323178.2938740584,-18.25853515625,499.8117131123719
323178.2938740584,-18.383797743055556,499.8117131123719
323178.2938740584,-18.801809895833333,499.8117131123719
323178.2938740584,-0.7910329861111111,499.8117131123719
323178.2938740584,-0.9213124593098958,499.8117131123719
323178.2938740584,35.40736334906684,499.8117131123719
323178.2938740584,116.21984375,499.8117131123719
323178.2938740584,116.29880208333333,499.8117131123719
323178.2938740584,116.21790798611111,499.8117131123719
323178.2938740584,116.40416666666667,499.8117131123719
323178.2938740584,117.05075520833333,499.8117131123719
323178.2938740584,100.81001736111111,499.8117131123719
323178.2938740584,54.380885416666665,499.8117131123719
323178.2938740584,-0.6635548909505208,499.8117131123719
323178.2938740584,-0.6635806613498264,499.8117131123719
323178.2938740584,-0.6638399929470487,499.8117131123719
323178.2938740584,-0.6640407986111111,499.8117131123719
323178.2938740584,-17.501162109375,499.8117131123719
323178.2938740584,-17.76339626736111,499.8117131123719
323178.2938740584,-17.884664713541667,499.8117131123719
323178.2938740584,-17.730670572916665,499.8117131123719
323178.2938740584,-17.56896484375,499.8117131123719
323178.2938740584,-17.235715060763887,499.8117131123719
323178.2938740584,-17.049402126736112,499.8117131123719
323178.2938740584,-17.230381944444446,499.8117131123719
323178.2938740584,-17.403433159722223,499.8117131123719
323178.2938740584,-17.36779296875,499.8117131123719
323178.2938740584,-0.7916712782118056,499.8117131123719
323178.2938740584,-1.513219977484809,499.8117131123719
323178.2938740584,109.13960584980126,499.8117131123719
323178.2938740584,116.29763888888888,499.8117131123719
323178.2938740584,115.75169270833334,499.8117131123719
323178.2938740584,115.55434027777778,499.8117131123719
323178.2938740584,115.72498263888889,499.8117131123719
323178.2938740584,116.64049479166667,499.8117131123719
323178.2938740584,104.04105034722222,499.8117131123719
323178.2938740584,44.151067708333336,499.8117131123719
323178.2938740584,-0.6635376654730902,499.8117131123719
323178.2938740584,-0.6635483805338541,499.8117131123719
323178.2938740584,-0.6637961154513888,499.8117131123719
323178.2938740584,-0.6639833577473958,499.8117131123719
323178.2938740584,-8.495147026909722,499.8117131123719
323178.2938740584,-16.739992404513888,499.8117131123719
323178.2938740584,-17.205135633680555,499.8117131123719
323178.2938740584,-17.497144097222222,499.8117131123719
323178.2938740584,-17.772581380208333,499.8117131123719
323178.2938740584,-17.772639973958334,499.8117131123719
323178.2938740584,-17.749759114583334,499.8117131123719
323178.2938740584,-17.594860026041665,499.8117131123719
323178.2938740584,-17.445307074652778,499.8117131123719
323178.2938740584,-17.259370659722222,499.8117131123719
323178.2938740584,-0.7923647054036458,499.8117131123719
323178.2938740584,-1.5728544786241319,499.8117131123719
323178.2938740584,109.97102107477478,499.8117131123719
323178.2938740584,115.92931423611111,499.8117131123719
323178.2938740584,115.74407986111112,499.8117131123719
323178.2938740584,103.78856770833333,499.8117131123719
323178.2938740584,109.64403645833333,499.8117131123719
323178.2938740584,77.57254340277778,499.8117131123719
323178.2938740584,32.550618489583336,499.8117131123719
323178.2938740584,-0.6913216145833333,499.8117131123719
323178.2938740584,-0.6632459852430556,499.8117131123719
323178.2938740584,-0.663468017578125,499.8117131123719
323178.2938740584,-0.6636539713541667,499.8117131123719
323178.2938740584,-0.6638490125868055,499.8117131123719
323178.2938740584,-0.6640486653645833,499.8117131123719
323178.2938740584,-17.119539930555554,499.8117131123719
323178.2938740584,-17.84775824652778,499.8117131123719
323178.2938740584,-18.140035807291667,499.8117131123719
323178.2938740584,-18.28720703125,499.8117131123719
323178.2938740584,-18.536497395833333,499.8117131123719
323178.2938740584,-18.750859375,499.8117131123719
323178.2938740584,-18.644895833333333,499.8117131123719
323178.2938740584,-18.386078559027776,499.8117131123719
323178.2938740584,-18.147777777777776,499.8117131123719
323178.2938740584,-15.967671440972222,499.8117131123719
323178.2938740584,-0.8318665907118056,499.8117131123719
323178.2938740584,-0.8316408284505208,499.8117131123719
323178.2938740584,-0.8310232204861111,499.8117131123719
323178.2938740584,-0.8308302137586806,499.8117131123719
323178.2938740584,-1.0188292100694445,499.8117131123719
323178.2938740584,26.14481236775716,499.8117131123719
323178.2938740584,34.07462239583333,499.8117131123719
323178.2938740584,20.26089626736111,499.8117131123719
323178.2938740584,-0.6635964626736112,499.8117131123719
323178.2938740584,-0.6636749945746527,499.8117131123719
323178.2938740584,-0.6639404296875,499.8117131123719
323178.2938740584,-9.890368923611112,499.8117131123719
323178.2938740584,-19.413454861111113,499.8117131123719
323178.2938740584,-19.48923177083333,499.8117131123719
323178.2938740584,-19.254286024305557,499.8117131123719
323178.2938740584,-19.117545572916665,499.8117131123719
323178.2938740584,-18.87267578125,499.8117131123719
323178.2938740584,-18.47288628472222,499.8117131123719
323178.2938740584,-18.23928385416667,499.8117131123719
323178.2938740584,-17.977059461805556,499.8117131123719
323178.2938740584,-17.681771918402777,499.8117131123719
323178.2938740584,-17.33863064236111,499.8117131123719
323178.2938740584,-17.423046875,499.8117131123719
323178.2938740584,-0.7941948784722223,499.8117131123719
323178.2938740584,-1.5957224867078994,499.8117131123719
323178.2938740584,93.75115827772352,499.8117131123719
323178.2938740584,118.63385416666667,499.8117131123719
323178.2938740584,118.42116319444445,499.8117131123719
323178.2938740584,118.27163194444445,499.8117131123719
323178.2938740584,118.2773611111111,499.8117131123719
323178.2938740584,118.49315104166666,499.8117131123719
323178.2938740584,87.21439236111111,499.8117131123719
323178.2938740584,30.41513454861111,499.8117131123719
323178.2938740584,-0.663783704969618,499.8117131123719
323178.2938740584,-0.6639266628689237,499.8117131123719
323178.2938740584,-6.137810329861111,499.8117131123719
323178.2938740584,-17.44818033854167,499.8117131123719
323178.2938740584,-17.642903645833332,499.8117131123719
323178.2938740584,-17.746041666666667,499.8117131123719
323178.2938740584,-17.75201171875,499.8117131123719
323178.2938740584,-17.896695963541667,499.8117131123719
323178.2938740584,-17.762842881944444,499.8117131123719
323178.2938740584,-17.598555772569444,499.8117131123719
323178.2938740584,-17.746431206597222,499.8117131123719
323178.2938740584,-18.03845269097222,499.8117131123719
323178.2938740584,-18.038362630208333,499.8117131123719
323178.2938740584,-18.041270616319444,499.8117131123719
323178.2938740584,-0.7949719916449652,499.8117131123719
323178.2938740584,-1.476121114095052,499.8117131123719
323178.2938740584,109.39506590517031,499.8117131123719
323178.2938740584,116.829140625,499.8117131123719
323178.2938740584,106.19363715277778,499.8117131123719
323178.2938740584,56.0190625,499.8117131123719
323178.2938740584,25.256490885416667,499.8117131123719
323178.2938740584,-0.6636028374565972,499.8117131123719
323178.2938740584,-0.8228509521484375,499.8117131123719
323178.2938740584,-0.663661634657118,499.8117131123719
323178.2938740584,-0.6638014729817708,499.8117131123719
323178.2938740584,-0.6640110270182291,499.8117131123719
323178.2938740584,-14.481480034722223,499.8117131123719
323178.2938740584,-17.685365668402778,499.8117131123719
323178.2938740584,-17.738802083333333,499.8117131123719
323178.2938740584,-17.750863715277777,499.8117131123719
323178.2938740584,-17.78742947048611,499.8117131123719
323178.2938740584,-17.941362847222223,499.8117131123719
323178.2938740584,-17.800240885416667,499.8117131123719
323178.2938740584,-17.641931423611112,499.8117131123719
323178.2938740584,-17.481534288194446,499.8117131123719
323178.2938740584,-17.313047960069444,499.8117131123719
323178.2938740584,-17.300952690972224,499.8117131123719
323178.2938740584,-17.974715711805555,499.8117131123719
